,LOC,PER
Dorat_Malheurs.txt,"[(('Paris', 385), 18), (('Sidley', 385), 15), (('Mirbelle', 385), 6), (('Ladi Sidley', 385), 5), (('Italie', 385), 4)]","[(('Madame De Syrcé', 4317129024397789502), 70), (('comte De Mirbelle', 4317129024397789502), 20), (('De Gérac', 4317129024397789502), 18), (('Madame De Thémines', 4317129024397789502), 18), (('Madame De Sancerre', 4317129024397789502), 17)]"
Florian_Estelle.txt,"[(('Némorin', 385), 43), (('Massanne', 385), 26), (('Estelle', 385), 15), (('Languedoc', 385), 13), (('Nismes', 385), 12)]","[(('Némorin', 4317129024397789502), 120), (('Estelle', 4317129024397789502), 103), (('Raimond', 4317129024397789502), 71), (('Marguerite', 4317129024397789502), 53), (('Rose', 4317129024397789502), 37)]"
Denon_Point.txt,"[(('Auriez', 385), 1), (('providence', 385), 1), (('sauvai', 385), 1), (('étoisde', 385), 1), (('Seine', 385), 1)]","[(('Madame De T', 4317129024397789502), 16), (('madame', 4317129024397789502), 5), (('Mme De T', 4317129024397789502), 5), (('Madame De T.', 4317129024397789502), 2), (('M De T', 4317129024397789502), 2)]"
Souza_Adele.txt,"[(('Mortagne', 385), 34), (('Paris', 385), 29), (('Neuilly', 385), 15), (('Angleterre', 385), 10), (('Londres', 385), 3)]","[(('Adèle', 4317129024397789502), 318), (('Henri', 4317129024397789502), 61), (('madame de Joyeuse', 4317129024397789502), 16), (('Françoise', 4317129024397789502), 15), (('lady B', 4317129024397789502), 12)]"
Marmontel_Incas.txt,"[(('Pizarre', 385), 122), (('indiens', 385), 52), (('incas', 385), 51), (('Cusco', 385), 45), (('soleil', 385), 44)]","[(('Alonzo', 4317129024397789502), 161), (('Pizarre', 4317129024397789502), 59), (('Cora', 4317129024397789502), 54), (('Cortès', 4317129024397789502), 43), (('Valverde', 4317129024397789502), 33)]"
Morelly_Naufrage.txt,"[(('etamp', 385), 75), (('Univers', 385), 40), (('Zeinzemin', 385), 37), (('Isles', 385), 34), (('Pays', 385), 30)]","[(('Zeinzemin', 4317129024397789502), 114), (('Fadhilah', 4317129024397789502), 59), (('Ami', 4317129024397789502), 40), (('etamp', 4317129024397789502), 35), (('Ciel', 4317129024397789502), 31)]"
Beauharnais_Lettres.txt,"[(('Florizene', 385), 50), (('Clarence', 385), 32), (('Rosemont', 385), 31), (('Stéphanie', 385), 28), (('Félici', 385), 22)]","[(('Stéphanie', 4317129024397789502), 103), (('Fernand', 4317129024397789502), 54), (('Madame de Céléria', 4317129024397789502), 53), (('Marquise', 4317129024397789502), 24), (('Dom Lope', 4317129024397789502), 22)]"
Nerciat_Felicia.txt,"[(('Sydney', 385), 87), (('Aiglemont', 385), 78), (('Paris', 385), 51), (('Sylvina', 385), 45), (('Sylvino', 385), 30)]","[(('Sylvina', 4317129024397789502), 161), (('Thérèse', 4317129024397789502), 80), (('Monrose', 4317129024397789502), 78), (('Lambert', 4317129024397789502), 62), (('Éléonore', 4317129024397789502), 43)]"
Voltaire_Candide.txt,"[(('Cacambo', 385), 74), (('Venise', 385), 25), (('Bulgares', 385), 21), (('Constantinople', 385), 12), (('Buenos-Ayres', 385), 12)]","[(('Martin', 4317129024397789502), 90), (('Cunégonde', 4317129024397789502), 76), (('mademoiselle Cunégonde', 4317129024397789502), 17), (('Candide', 4317129024397789502), 15), (('Eldorado', 4317129024397789502), 12)]"
Retif_Vie.txt,"[(('Paris', 385), 27), (('Nitri', 385), 23), (('Auxerre', 385), 14), (('état', 385), 7), (('Noyers', 385), 6)]","[(('Edmond', 4317129024397789502), 175), (('Edme R.', 4317129024397789502), 108), (('Rose', 4317129024397789502), 31), (('Bibi', 4317129024397789502), 24), (('Eugénie', 4317129024397789502), 23)]"
Crebillon_Atheniennes.txt,"[(('Axiochus', 385), 77), (('avoüe', 385), 66), (('Thrazylle', 385), 47), (('Cléon', 385), 46), (('état', 385), 37)]","[(('Alcibiade', 4317129024397789502), 145), (('Aspasie', 4317129024397789502), 99), (('Périclès', 4317129024397789502), 96), (('Némée', 4317129024397789502), 83), (('Diotime', 4317129024397789502), 50)]"
Tiphaigne_Amilec.txt,"[(('Amilec', 385), 21), (('la Terre', 385), 7), (('Amans', 385), 6), (('Etres', 385), 3), (('Celles', 385), 3)]","[(('Amilec', 4317129024397789502), 32), (('Souverain', 4317129024397789502), 5), (('Venus', 4317129024397789502), 3), (('Mars', 4317129024397789502), 3), (('Royal', 4317129024397789502), 3)]"
Segur_Correspondance.txt,"[(('Paris', 385), 71), (('Villarceaux', 385), 11), (('cæur', 385), 8), (('Matha', 385), 8), (('Chevreuse', 385), 6)]","[(('Lenclos', 4317129024397789502), 47), (('Ninon', 4317129024397789502), 42), (('madame Scarron', 4317129024397789502), 33), ((""mademoiselle d'Aubigné"", 4317129024397789502), 26), (('Villarceaux', 4317129024397789502), 21)]"
Cazotte_Honneur.txt,"[(('Bazilette', 385), 39), (('Primrose', 385), 17), (('Lionel', 385), 9), (('Guaiziek', 385), 8), (('Bretagne', 385), 5)]","[(('Lionel', 4317129024397789502), 28), (('Sibille', 4317129024397789502), 23), (('Conant', 4317129024397789502), 15), (('Clarence', 4317129024397789502), 11), (('Suzanne', 4317129024397789502), 8)]"
Mercier_An.txt,"[(('État', 385), 26), (('Paris', 385), 15), ((""l'Europe"", 385), 8), (('Angleterre', 385), 6), (('poète(s', 385), 6)]","[(('François', 4317129024397789502), 12), (('Roi', 4317129024397789502), 7), (('Voltaire', 4317129024397789502), 7), (('Créateur', 4317129024397789502), 7), (('Louis XV', 4317129024397789502), 6)]"
