filename	au-name	au-birth	au-death	title	au-gender	firsted-yr	printSource-yr	form	spelling	data-capture	token count	vols_count	size	bgrf	author_wikidata	title_wikidata	lang	publisher	distributor	distribution_date	copyright_status	digitalSource_Title	digitalSource_Ref	digitalSource_Publisher	digitalSource_Date	printSource_title	printSource_author	printSource_pubPlace	printSource_date	resp_datacapture	resp_encoding
Puget_Periphas	Puget de Saint-Pierre	NA	NA	Les aventures de Periphas, descendant de Cécrops	M	1761	1761	heterodiegetic	historical	double keying	64565	2	medium	61.17	0	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://gallica.bnf.fr/ark:/12148/bpt6k821789	NA	NA	Les aventures de Periphas, descendant de Cécrops	Puget de Saint-Pierre	Amsterdam	1761	"double keying by ""Jiangsu"", China"	Julia Dudar
Puttelange_Roi	Jean Vesque de Puttelange	1760	1829	Le Roi Guiot	M	1791	1791	heterodiegetic	modern	semi-automatic transcription	25627	NA	short	91.44	NA	NA	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://books.google.de/books?id=8_peAAAAcAAJ	NA	NA	NA	NA	NA	1791	googlebooks	Amelie Probst
Quesne_Folies	Jacques Salbigoton Quesné	1778	1859	Les folies d'un conscrit	M	1800	1799	autodiegetic	historical	semi-automatic transcription	43933	2	short	00.127	Q3159956	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://gallica.bnf.fr/ark:/12148/bpt6k6139779v?rk=21459;2	NA	NA	Les folies d'un conscrit, par J.-S. Quesné	Jacques Salbigoton Quesné	Paris	1799	gallica	Johanna Konstanciak
Retif_AntiJustine	Nicolas-Edme Rétif	1734	1806	L'Anti-Justine	M	1798	1798	autodiegetic	modern	semi-automatic transcription	57064	NA	medium	98.84	Q732729	Q3202134	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://fr.wikisource.org/wiki/L%E2%80%99Anti-Justine	NA	NA	L'Anti-Justine	M. Linguet (Nicolas Edme Restif de La Bretonne)	NA	1798	Pia Geißel	Julia Röttgermann
Retif_Paysan	Nicolas-Edme Rétif	1734	1806	Le Paysan perverti ou les Dangers de la ville	M	1776	1776	epistolary	modern	semi-automatic transcription	227440	4	long	76.44	Q732729	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.frantext.fr/	NA	NA	Le Paysan perverti ou les Dangers de la ville	Nicolas Rétif de la Bretonne	NA	1776	frantext	Johanna Konstanciak
Retif_Paysanne	Nicolas-Edme Rétif	1734	1806	La paysanne pervertie ou Les dangers de la ville	M	1784	1784	epistolary	modern	semi-automatic transcription	199461	NA	long	84.58	Q732729	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.ebooksgratuits.com/details.php?book=959	NA	NA	La paysanne pervertie ou Les dangers de la ville	Nicolas-Edme Rétif de la Bretonne	NA	1784	Pia Geißel	Julia Röttgermann
Retif_Sara	Nicolas-Edme Rétif	1734	1806	Histoire de Sara	M	1796	1883	mixed	modern	semi-automatic transcription	65625	NA	medium	83.48	Q732729	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.frantext.fr/	NA	NA	Histoire de Sara	Nicolas Rétif de la Bretonne	NA	1883	frantext	Johanna Konstanciak
Retif_Vie	Nicolas-Edme Rétif	1734	1806	La Vie de mon père	M	1779	1983	heterodiegetic	modern	semi-automatic transcription	57821	NA	medium	79.31	Q732729	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.frantext.fr/	NA	NA	La Vie de mon père	Nicolas Rétif de la Bretonne	NA	1983	frantext	Johanna Konstanciak
Reveroni_Pauliska	Jacques-Antoine de Révérony Saint-Cyr	1767	1829	Pauliska ou la Perversité moderne	M	1798	1798	autodiegetic	modern	semi-automatic transcription	64952	NA	medium	98.85	Q3157878	Q3372783	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://fr.wikisource.org/wiki/Pauliska,_ou_la_Perversit%C3%A9_moderne	NA	NA	Pauliska, ou la Perversité moderne	Jacques-Antoine de Révéroni Saint-Cyr	Paris	1798	wikisource contributors	Julia Dudar
Riccoboni_Ernestine	Marie Jeanne Riccoboni	1713	1792	Histoire d'Ernestine	F	1765	1818	unknown	modern	semi-automatic transcription	18417	NA	short	65.40	Q3087936	Q19172956	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://fr.wikisource.org/wiki/Histoire_d%E2%80%99Ernestine	NA	NA	Histoire d'Ernestine	Marie Jeanne Riccoboni	Paris	1818	wikisource	NA
Riccoboni_Histoire	Marie Jeanne Riccoboni	1713	1792	Histoire du marquis de Cressy	F	1758	1814	heterodiegetic	modern	semi-automatic transcription	25982	NA	short	58.17	Q3087936	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.frantext.fr/	NA	NA	Histoire du marquis de Cressy	Marie-Jeanne Riccoboni	NA	1814	frantext	Johanna Konstanciak
Riccoboni_LettreJuliette	Marie Jeanne Riccoboni	1713	1792	Lettre de Milady Juliette Catesby à Milady Henriette Campley	F	1759	1759	epistolary	modern	semi-automatic transcription	33221	NA	short	59.22	Q3087936	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.frantext.fr/	NA	NA	Lettre de Milady Juliette Catesby à Milady Henriette Campley	Marie-Jeanne Riccoboni	NA	1759	frantext	Johanna Konstanciak
Riccoboni_LettresAdelaide	Marie Jeanne Riccoboni	1713	1792	Lettres d'Adelaïde de Dammartin, comtesse de Sancerre, à M. le Comte de Nancé, son ami	F	1767	1818	epistolary	modern	semi-automatic transcription	49408	NA	short	67.44	Q3087936	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.frantext.fr/	NA	NA	Lettres d'Adelaïde de Dammartin, comtesse de Sancerre, à M. le Comte de                        Nancé, son ami	Marie-Jeanne Riccoboni	NA	1818	frantext	Johanna Konstanciak
Riccoboni_LettresFanni	Marie Jeanne Riccoboni	1713	1792	Lettres de Fanni Butler à Milord Charles Alfred de Caitombridge	F	1757	1757	epistolary	modern	semi-automatic transcription	32027	NA	short	57.12	Q3087936	NA	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.frantext.fr/	NA	NA	Lettres de Fanni Butler à Milord Charles Alfred de Caitombridge	Marie-Jeanne Riccoboni	NA	1757	frantext	Johanna Konstanciak
Riccoboni_MissJenny	Marie Jeanne Riccoboni	1713	1792	Histoire de Miss Jenny	F	1764	1818	autodiegetic	historical	semi-automatic transcription	94498	NA	medium	64.39	Q3087936	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.frantext.fr/	NA	NA	Histoire de Miss Jenny, écrite et envoyée par elle à Miladi, comtesse de                        Roscomond	Marie-Jeanne Riccoboni	NA	1818	frantext	Johanna Konstanciak
Riccoboni_MylordRivers	Marie Jeanne Riccoboni	1713	1792	Lettres de Mylord Rivers à Sir Charles Cardigan	F	1776	1776	epistolary	historical	semi-automatic transcription	49147	NA	short	77.57	Q3087936	NA	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18		https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://txtlab.org/2016/01/txtlab450-a-data-set-of-multilingual-novels-for-teaching-and-research/	NA	NA	Lettres de Mylord Rivers à Sir Charles Cardigan	Marie-Jeanne Riccoboni	NA	1776	unknown	Amelie Probst
Ripault_Journee	Louis Ripault	1775	1823	Une Journée de Paris	F	1797	NA	autodiegetic	historical	semi-automatic transcription	13377	NA	long	97.61	Q3263019	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	http://gallica.bnf.fr/ark:/12148/bpt6k6449931q	NA	NA	Une Journée de Paris	NA	NA	NA	TGB Bibliothèque nationale de France (BnF) - Observatoire de la vie                        littéraire (OBVIL)	Johanna Konstanciak
Rosny_Firmin	Joseph Rosny	1771	1814	Firmin ou le Jouet de la fortune	M	1798	1798	autodiegetic	modern	semi-automatic transcription	37304	2	short	98.88	Q52149410	Q57200464	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://fr.wikisource.org/wiki/Firmin_ou_le_Jouet_de_la_fortune	NA	NA	Firmin ou le Jouet de la fortune Histoire d'un jeune émigré	Joseph Rosny	Paris	1798	Wikisource contributors	Amelie Probst
Rousseau_Emile	Jean-Jacques Rousseau	1712	1778	Émile ou de l'éducation	M	1762	1780-1789	autodiegetic	modern	semi-automatic transcription	271453	2	long	62.33	Q6527	Q913599	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18		https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.rousseauonline.ch/Text/volume-4-emile-ou-de-l-education-tome-premier.php	NA	NA	Émile ou de l'éducation	Jean-Jacques Rousseau	Londres	1780-1789	Jean-Jacques Rousseau Collection complète des oeuvres	Julia Dudar
Rousseau_Julie	Jean-Jaques Rousseau	1712	1778	Julie, ou La nouvelle Héloïse	M	1761	1774	epistolary	modern	semi-automatic transcription	291119	NA	long	61.18	Q6527	Q129289	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.rousseauonline.ch/Text/volume-2-julie-ou-la-nouvelle-eloise-tome-premier.php	NA	NA	Julie, ou La nouvelle Héloïse	Jean-Jacques Rousseau	Londres	1774	Pia Geißel	Julia Röttgermann
Rousseau_Reine	Jean-Jacques Rousseau	1712	1778	La Reine Fantasque	M	1758	1769	heterodiegetic	modern	semi-automatic transcription	5796	NA	short	58.18	Q6527	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.rousseauonline.ch/Text/la-reine-fantasque-conte.php	NA	NA	La Reine Fantasque	Jean-Jacques Rousseau	Amsterdam	1769	rousseauonline	NA
Rousseau_Reveries	Jean-Jacques Rousseau	1712	1778	Les rêveries du promeneur solitaire	M	NA	1782	heterodiegetic	modern	semi-automatic transcription	42982	NA	short	0	Q6527	Q129476	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.rousseauonline.ch/Text/Section0077.php	NA	NA	Les rêveries du promeneur solitaire	Jean-Jacques Rousseau	Genève	1782	rousseauonline	NA
Sacy_Amours	Claude Louis Michel de Sacy	1746	1794	Les Amours de Mirtil	M	1761	1761	heterodiegetic	historical	double keying	13704	NA	short	61.19	Q1096895	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://gallica.bnf.fr/ark:/12148/bpt6k1056854q	NA	NA	Les amours de Mirtil	Claude-Louis-Michel de Sacy	Constantinople	1761	"double keying by ""Jiangsu"", China"	Julia Dudar
Sade_120	Marquis de Sade	1740	1814	Les Cent Vingt Journées de Sodome	M	NA	1904	heterodiegetic	modern	semi-automatic transcription	165982	NA	long	1	Q123867	Q1210734	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18		https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://fr.wikisource.org/wiki/Les_120_Journ%C3%A9es_de_Sodome	NA	NA	Les 120 Journées de Sodome, ou l'École du libertinage	Donatien Alphonse François de Sade	Paris	1904	wikisource contributors	Julia Dudar
Sade_Aline	Marquis de Sade	1740	1814	Aline et Valcour ou le roman philosophique	M	1795	1795	epistolary	historical	semi-automatic transcription	297959	NA	long	95.36	Q123867	Q629452	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	http://www.gutenberg.org/ebooks/60827	NA	NA	Aline et Valcour, ou Le Roman Philosophique	Donatien de Sade	NA	1795	Pia Geißel	Julia Röttgermann
Sade_Crimes	Marquis de Sade	1740	1814	Les crimes de l'amour	M	1799	1799	unknown	modern	semi-automatic transcription	188628	4	long	00.135	Q123867	Q42310994	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://fr.wikisource.org/wiki/Les_crimes_de_l%E2%80%99amour,_Nouvelles_h%C3%A9ro%C3%AFques_et_tragiques	NA	NA	Les crimes de l'amour	Marquis de Sade	Paris	1799	wikisource	NA
Sade_Infortunes	Marquis de Sade	1740	1814	Les Infortunes de la vertu	M	1787	1787	heterodiegetic	modern	semi-automatic transcription	53703	NA	medium	1	Q123867	Q3233344	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18		https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.ebooksgratuits.com/details.php?book=556	NA	2003	Les Infortunes de la vertu	Donatien de Sade	NA	1787	Ebooks libres et gratuits contributors	Julia Dudar
Sade_Justine	Marquis de Sade	1740	1814	Justine ou les Malheurs de la vertu	M	1791	1791	heterodiegetic	modern	semi-automatic transcription	119412	NA	long	91.42	Q123867	Q1329470	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18		https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.ebooksgratuits.com/details.php?book=557	NA	NA	Justine ou les Malheurs de la vertu	Donatien de Sade	NA	1791	Ebooks libres et gratuits contributors	Julia Dudar
Sade_Philosophie	Marquis de Sade	1740	1814	La Philosophie dans le boudoir	M	1791	1791	dialogue novel	modern	semi-automatic transcription	67671	NA	medium	95.37	Q123867	Q1215417	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18		https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.ebooksgratuits.com/details.php?book=1796	NA	NA	La Philosophie dans le boudoir	Donatien de Sade	NA	1791	Ebooks libres et gratuits contributors	Julia Dudar
Saurin_Mirza	Bernard-Joseph Saurin	1706	1781	Mirza et Fatmé	M	1754	1754	heterodiegetic	historical	semi-automatic transcription	27491	NA	short	54.31	Q822205	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://gallica.bnf.fr/ark:/12148/bpt6k15272817	NA	NA	Mirza et Fatmé, conte indien traduit de l'Arabe	Bernard-Joseph Saurin	La Haye	1754	gallica	Johanna Konstanciak
Segur_Correspondance	Joseph Alexandre Pierre de Ségur	1756	1805	Correspondance secrète entre Ninon de Lenclos, le Marquis de Villarceaux et Madame M.	M	1789	1805	epistolary	historical	semi-automatic transcription	36922	NA	short	89.104	Q321684	NA	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.google.de/books/edition/Correspondance_secr%C3%A8te_entre_Ninon_de_L/8WlVAAAAcAAJ?hl=de	NA	NA	Correspondance secrète entre Ninon de Lenclos, le Marquis de Villarceaux et Madame M.	Alexandre-Joseph-Pierre vicomte de Ségur	NA	1805	googlebooks	Johanna Konstanciak
Senac_Emigre	Gabriel Sénac de Meilhan	1736	1803	L'Émigré	M	1797	1797	epistolary	historical	semi-automatic transcription	140007	NA	long	97.74	Q3093966	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18		https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://fr.wikisource.org/wiki/L%E2%80%99%C3%89migr%C3%A9/Texte_entier	NA	NA	L'Émigré	Gabriel Sénac de Meilhan	Brunsvick	1797	Pia Geißel	Julia Röttgermann
Souza_Adele	Adélaïde Filleul, Marquise de Souza-Botelho	1761	1836	Adèle de Senange	F	1794	1821	epistolary	modern	semi-automatic transcription	53365	NA	medium	94.13	Q589562	NA	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18		https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	http://www.gutenberg.org/ebooks/27837	NA	NA	Adèle de Senange	Adélaïde de Souza	NA	1821	gutenberg contributors	Amelie Probst
Souza_Emilie	Adélaïde Filleul, Marquise de Souza-Botelho	1761	1836	Emilie et Alphonse	F	1799	1799	epistolary	modern	semi-automatic transcription	70730	NA	medium	99.167	Q589562	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://intertextual-hub.uchicago.edu/philologic/hub18thcfrench/navigate/799/table-of-contents/	NA	NA	Émilie et Alphonse	Adélaïde de Souza	NA	1799	Hub18thcFrench	Johanna Konstanciak
Tiphaigne_Amilec	Charles-François Tiphaigne de la Roche	1722	1774	Amilec	M	1753	1754	autodiegetic	historical	semi-automatic transcription	17509	NA	short	53.33	Q2958070	NA	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100974786/IMG00000004	NA	NA	Amilec, ou la Graine d'hommes	Charles-François Tiphaigne de La Roche	NA	1754	numelyo	Amelie Probst
Tiphaigne_Galligenes	Charles-François Tiphaigne de la Roche	1722	1774	Histoire des Galligènes	M	1765	1765	heterodiegetic	historical	double keying	39652	2	short	65.50	Q2958070	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://gallica.bnf.fr/ark:/12148/bpt6k6694c	NA	NA	Histoire des Galligènes ou Mémoires de Duncan	Charles-François Tiphaigne de La Roche	Paris	1765	"double keying by ""Jiangsu"", China"	Julia Dudar
Tressan_Jehan	Louis-Élisabeth de La Vergne de Tressan	1705	1783	Histoire du petit Jehan de Saintré, et de Gérard de Nevers	M	1780	1824	heterodiegetic	historical	semi-automatic transcription	28249	NA	short	80.32	Q219622	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://gallica.bnf.fr/ark:/12148/bpt6k9458079	NA	NA	Histoire du petit Jehan de Saintré, et de Gérard de Nevers, par Tressan	NA	Paris	1824	gallica	Johanna Konstanciak
Tressan_Prince	Louis-Élisabeth de La Vergne de Tressan	1705	1783	Histoires du petit Jehan de Saintré, et de Gérard de Nevers	M	1780	1824	heterodiegetic	historical	semi-automatic transcription	29406	NA	short	80.33	Q219622	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://gallica.bnf.fr/ark:/12148/bpt6k9458079	NA	NA	Histoire du petit Jehan de Saintré, et de Gérard de Nevers, par Tressan	Louis-Elisabeth de Lavergne, comte de Tressan	Paris	1824	gallica	Johanna Konstanciak
Villeneuve_Temps	Gabrielle-Suzanne de Villeneuve	1685	1755	Le temps et la patience	F	1768	1768	heterodiegetic	modern	semi-automatic transcription	83226	2	medium	68.54	Q469944	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://fr.wikisource.org/wiki/Le_Temps_et_la_patience	NA	NA	Le temps et la patience	Gabrielle-Suzanne de Villeneuve	NA	1768	wikisource	NA
Voisenon_Histoire	Claude-Henri de Fusée de Voisenon	1708	1775	Histoire de la Félicité	M	1751	1781	autodiegetic	modern	semi-automatic transcription	10888	NA	short	51.42	Q2976734	NA	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://www.frantext.fr/	NA	NA	Histoire de la Félicité	Claude Henri de Fusée de Voisenon	NA	1781	frantext	Johanna Konstanciak
Voltaire_Amabed	Voltaire	1694	1778	Les Lettres d'Amabed	M	1769	1877	epistolary	modern	semi-automatic transcription	16951	NA	short	69.69	Q9068	Q41712151	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://fr.wikisource.org/wiki/Les_Lettres_d%E2%80%99Amabed	NA	NA	Les Lettres d'Amabed	Voltaire	Paris	1877	wikisource	NA
Voltaire_Bramin	Voltaire	1694	1778	Histoire d'un bon Bramin	M	1761	1877	heterodiegetic	modern	semi-automatic transcription	962	NA	short	61.26	Q9068	Q3136613	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://fr.wikisource.org/wiki/Histoire_d%E2%80%99un_bon_Bramin	NA	NA	Histoire d'un bon Bramin	Voltaire	Paris	1877	wikisource	NA
Voltaire_Candide	Voltaire	1694	1778	Candide, ou l'Optimisme	M	1759	1791	heterodiegetic	modern	semi-automatic transcription	33824	NA	short	59.25	Q9068	Q215894	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	NA	https://ebooks-bnr.com/voltaire-candide-ou-loptimisme/	NA	NA	Candide, ou l'Optimisme	François-Marie Arouet Voltaire	NA	1791	Bibliothèque numérique romande	Pia Geißel
Voltaire_Consoles	Voltaire	1694	1778	Les deux consolés	M	1756	1877	heterodiegetic	modern	semi-automatic transcription	601	1	short	56.32	Q9068	Q3231998	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Les Deux Consolés	https://fr.wikisource.org/wiki/Les_Deux_Consol%C3%A9s	Wikisource	2022	Les Deux Consolés	Voltaire	Paris	1877	wikisource	Henning Gebhard
Voltaire_Eloge	Voltaire	1694	1778	Éloge historique de la raison	M	1775	1877	heterodiegetic	modern	semi-automatic transcription	3448	1	short	75.43	Q9068	Q3588033	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Éloge historique de la raison	https://fr.wikisource.org/wiki/%C3%89loge_historique_de_la_raison	Wikisource	2022	Éloge historique de la raison	Voltaire	Paris	1877	wikisource	Henning Gebhard
Voltaire_Homme	Voltaire	1694	1778	L'Homme aux quarante écus	M	1768	1877	homodiegetic	modern	semi-automatic transcription	23195	1	short	68.55	Q9068	Q3203608	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	L’Homme aux quarante écus	https://fr.wikisource.org/wiki/L%E2%80%99Homme_aux_quarante_%C3%A9cus	Wikisource	2017	L'Homme aux quarante écus	François-Marie Arouet Voltaire	Paris	1877	wikisource contributors	Julia Dudar
Voltaire_Ingenu	Voltaire	1694	1778	L'Ingénu	M	1767	1877	heterodiegetic	modern	semi-automatic transcription	24821	1	short	67.52	Q9068	Q1985932	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	L’Ingénu	https://fr.wikisource.org/wiki/L%E2%80%99Ing%C3%A9nu	Wikisource	2022	L'Ingénu	Voltaire	Paris	1877	wikisource	Henning Gebhard
Voltaire_Jenni	Voltaire	1694	1778	Histoire de Jenni	M	1775	1877	homodiegetic	modern	semi-automatic transcription	22075	1	short	75.44	Q9068	Q41712912	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	L’Histoire de Jenni ou le Sage et l’Athée	https://fr.wikisource.org/wiki/L%E2%80%99Histoire_de_Jenni_ou_le_Sage_et_l%E2%80%99Ath%C3%A9e	Wikisource	2022	L'Histoire de Jenni ou le Sage et l'Athée	Voltaire	Paris	1877	wikisource	Henning Gebhard
Voltaire_Micromegas	Voltaire	1694	1778	Micromégas	M	1752	1950	heterodiegetic	modern	semi-automatic transcription	7110	1	short	52.43	Q9068	Q1785978	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Micromégas	https://www.frantext.fr/	Frantext	NA	Micromégas	François-Marie Arouet Voltaire	Princeton	1950	frantext	Johanna Konstanciak
Voltaire_Oreilles	Voltaire	1694	1778	Les oreilles du comte de Chesterfield	M	1775	1877	mixed	modern	semi-automatic transcription	6870	1	short	75.46	Q9068	Q41713301	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Les Oreilles du Comte de Chesterfield et le Chapelain Goudman	https://fr.wikisource.org/wiki/Les_Oreilles_du_Comte_de_Chesterfield_et_le_Chapelain_Goudman	Wikisource	2022	Les oreilles du comte de Chesterfield	Voltaire	Paris	1877	wikisource	Henning Gebhard
Voltaire_Princesse	Voltaire	1694	1778	La Princesse de Babylone	M	1768	1877	heterodiegetic	modern	semi-automatic transcription	27534	1	short	68.56	Q9068	Q3211934	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	La Princesse de Babylone	https://fr.wikisource.org/wiki/La_Princesse_de_Babylone	Wikisource	2019	La Princesse de Babylone	François-Marie Arouet Voltaire	Paris	1877	wikisource contributors	Julia Dudar
Voltaire_Scarmentado	Voltaire	1694	1778	Histoire des voyages de Scarmentado	M	1756	1877	heterodiegetic	modern	semi-automatic transcription	2916	1	short	56.32	Q9068	Q3137630	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Histoire des voyages de Scarmentado écrite par lui-même	https://fr.wikisource.org/wiki/Histoire_des_voyages_de_Scarmentado_%C3%A9crite_par_lui-m%C3%AAme	Wikisource	2022	Titre : Histoire des voyages de Scarmentado écrite par lui-même	Voltaire	Paris	1877	wikisource	Henning Gebhard
Voltaire_Songe	Voltaire	1694	1778	Songe de Platon	M	1756	1877	heterodiegetic	modern	semi-automatic transcription	1575	1	short	56.32	Q9068	Q3490360	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Songe de Platon	https://fr.wikisource.org/wiki/Songe_de_Platon	Wikisource	2022	Songe de Platon	Voltaire	Paris	1877	wikisource	Henning Gebhard
Voltaire_Taureau	Voltaire	1694	1778	Le taureau blanc	M	1774	1877	heterodiegetic	modern	semi-automatic transcription	11966	1	short	74.33	Q9068	Q1154722	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	NA	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Le Taureau blanc	https://fr.wikisource.org/wiki/Le_Taureau_blanc	Wikisource	2017	Œuvres complètes de Voltaire, tome 21	Voltaire	Paris	1877	wikisource	Henning Gebhard
